Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,Month,Trip Week
3094,2020-04-06 18:38:47.085,2020-04-06 19:30:21.207,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42327,Subscriber,1988,1,April,Monday
177,2020-04-06 18:40:18.793,2020-04-06 18:43:16.283,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42318,Subscriber,1960,1,April,Monday
1216,2020-04-06 18:41:09.909,2020-04-06 19:01:26.303,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3198,Heights Elevator,40.748715945380226,-74.04044330120088,42470,Subscriber,1992,1,April,Monday
2805,2020-04-06 18:42:28.056,2020-04-06 19:29:13.112,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42251,Customer,1969,0,April,Monday
122,2020-04-06 18:42:43.912,2020-04-06 18:44:46.850,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42396,Subscriber,1960,1,April,Monday
2952,2020-04-06 18:42:52.422,2020-04-06 19:32:04.659,3213,Van Vorst Park,40.71848892,-74.047726625,3483,Montgomery St,40.71942,-74.05099,42568,Subscriber,1968,0,April,Monday
1772,2020-04-06 18:43:26.819,2020-04-06 19:12:59.528,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42521,Customer,1994,1,April,Monday
3785,2020-04-06 18:44:35.392,2020-04-06 19:47:41.167,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,42122,Customer,1986,2,April,Monday
3752,2020-04-06 18:45:10.288,2020-04-06 19:47:42.741,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,42167,Subscriber,1969,0,April,Monday
1884,2020-04-06 18:49:58.004,2020-04-06 19:21:22.097,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42537,Subscriber,1975,1,April,Monday
2804,2020-04-06 18:50:48.771,2020-04-06 19:37:33.465,3207,Oakland Ave,40.7376037,-74.05247829999999,3196,Riverview Park,40.7443187,-74.04399090000001,42503,Subscriber,1992,2,April,Monday
543,2020-04-06 18:55:26.928,2020-04-06 19:04:30.847,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42564,Subscriber,1973,2,April,Monday
950,2020-04-06 18:56:23.250,2020-04-06 19:12:13.325,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42223,Subscriber,1991,1,April,Monday
3731,2020-04-06 18:57:11.748,2020-04-06 19:59:23.719,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,42437,Customer,1983,2,April,Monday
2057,2020-04-06 19:00:12.779,2020-04-06 19:34:30.122,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3213,Van Vorst Park,40.71848892,-74.047726625,42335,Subscriber,1973,1,April,Monday
1690,2020-04-06 19:02:45.823,2020-04-06 19:30:56.555,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42405,Subscriber,1963,1,April,Monday
2237,2020-04-06 19:06:12.435,2020-04-06 19:43:29.834,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.03375890000001,42229,Subscriber,1990,1,April,Monday
3122,2020-04-06 19:06:39.398,2020-04-06 19:58:41.411,3267,Morris Canal,40.7124188237569,-74.03852552175522,3681,Grand St,40.71517767732029,-74.03768330812454,42382,Subscriber,1988,2,April,Monday
796,2020-04-06 19:08:45.621,2020-04-06 19:22:02.619,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42109,Subscriber,1975,1,April,Monday
457,2020-04-06 19:11:20.579,2020-04-06 19:18:58.348,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42266,Subscriber,1993,1,April,Monday
654,2020-04-06 19:12:18.231,2020-04-06 19:23:12.410,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42316,Subscriber,1996,1,April,Monday
752,2020-04-06 19:14:03.040,2020-04-06 19:26:35.196,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42196,Customer,1969,0,April,Monday
728,2020-04-06 19:14:26.698,2020-04-06 19:26:35.121,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42586,Subscriber,1986,1,April,Monday
576,2020-04-06 19:15:13.541,2020-04-06 19:24:50.190,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42269,Subscriber,1989,2,April,Monday
224,2020-04-06 19:19:50.290,2020-04-06 19:23:34.867,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42128,Subscriber,1960,1,April,Monday
2465,2020-04-06 19:25:49.681,2020-04-06 20:06:54.772,3191,Union St,40.71821129999999,-74.08363940000001,3191,Union St,40.71821129999999,-74.08363940000001,42566,Subscriber,1994,1,April,Monday
2310,2020-04-06 19:29:16.749,2020-04-06 20:07:47.309,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42301,Subscriber,1960,1,April,Monday
640,2020-04-06 19:30:09.032,2020-04-06 19:40:49.994,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42635,Subscriber,1972,1,April,Monday
1293,2020-04-06 19:31:14.482,2020-04-06 19:52:48.388,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42501,Customer,1969,0,April,Monday
1491,2020-04-06 19:35:49.392,2020-04-06 20:00:41.227,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3681,Grand St,40.71517767732029,-74.03768330812454,42305,Subscriber,1962,1,April,Monday
546,2020-04-06 19:39:27.588,2020-04-06 19:48:33.632,3196,Riverview Park,40.7443187,-74.04399090000001,3207,Oakland Ave,40.7376037,-74.05247829999999,42174,Subscriber,1992,2,April,Monday
595,2020-04-06 19:41:34.767,2020-04-06 19:51:30.377,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42247,Subscriber,1996,1,April,Monday
781,2020-04-06 19:44:24.967,2020-04-06 19:57:26.732,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42229,Subscriber,1990,1,April,Monday
292,2020-04-06 19:50:07.978,2020-04-06 19:55:00.138,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3187,Warren St,40.721123600000006,-74.03805095,38937,Subscriber,1969,1,April,Monday
213,2020-04-06 19:50:21.130,2020-04-06 19:53:54.902,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595965999996,-74.044247311,42237,Subscriber,1988,1,April,Monday
835,2020-04-06 19:54:30.100,2020-04-06 20:08:25.348,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3202,Newport PATH,40.7272235,-74.03375890000001,42348,Subscriber,1987,1,April,Monday
412,2020-04-06 20:12:03.596,2020-04-06 20:18:56.009,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,42317,Subscriber,1976,1,April,Monday
1040,2020-04-06 20:13:00.780,2020-04-06 20:30:20.982,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,42206,Customer,1969,0,April,Monday
329,2020-04-06 20:15:15.331,2020-04-06 20:20:44.940,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999,42191,Subscriber,1977,1,April,Monday
129,2020-04-06 20:15:43.934,2020-04-06 20:17:53.702,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42167,Subscriber,1988,1,April,Monday
565,2020-04-06 20:21:33.933,2020-04-06 20:30:59.743,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42548,Subscriber,1980,1,April,Monday
425,2020-04-06 20:30:35.058,2020-04-06 20:37:40.357,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42624,Customer,1981,1,April,Monday
1135,2020-04-06 20:49:59.746,2020-04-06 21:08:55.084,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42124,Subscriber,1982,1,April,Monday
112,2020-04-06 20:52:16.702,2020-04-06 20:54:09.041,3185,City Hall,40.717732500000004,-74.04384499999999,3213,Van Vorst Park,40.71848892,-74.047726625,42404,Subscriber,1990,2,April,Monday
294,2020-04-06 21:00:36.937,2020-04-06 21:05:31.393,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42447,Subscriber,1999,1,April,Monday
1557,2020-04-06 21:35:54.437,2020-04-06 22:01:52.300,3210,Pershing Field,40.742677141,-74.051788633,3196,Riverview Park,40.7443187,-74.04399090000001,42342,Customer,1969,0,April,Monday
167,2020-04-06 21:45:51.934,2020-04-06 21:48:39.431,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42263,Subscriber,1991,1,April,Monday
438,2020-04-06 21:46:22.250,2020-04-06 21:53:40.899,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42246,Customer,1969,0,April,Monday
201,2020-04-06 21:58:34.378,2020-04-06 22:01:56.176,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,42176,Subscriber,1991,1,April,Monday
324,2020-04-06 22:54:50.378,2020-04-06 23:00:15.208,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42244,Subscriber,1964,1,April,Monday
153,2020-04-06 23:03:42.112,2020-04-06 23:06:15.130,3640,Journal Square,40.733670000000004,-74.0625,3206,Hilltop,40.7311689,-74.0575736,19265,Subscriber,1991,1,April,Monday
261,2020-04-06 23:21:29.291,2020-04-06 23:25:51.089,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42259,Subscriber,1993,1,April,Monday
301,2020-04-06 23:24:04.137,2020-04-06 23:29:05.247,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42133,Subscriber,1949,1,April,Monday
746,2020-04-06 23:42:17.773,2020-04-06 23:54:43.948,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42596,Subscriber,1986,1,April,Monday
311,2020-04-06 23:55:20.553,2020-04-07 00:00:31.971,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42309,Subscriber,1986,1,April,Monday
746701,2020-04-07 00:27:42.647,2020-04-15 15:52:43.918,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3280,Astor Place,40.71928220070703,-74.07126188278198,42184,Customer,1969,0,April,Tuesday
4334,2020-04-07 00:42:05.680,2020-04-07 01:54:20.054,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42414,Customer,2002,2,April,Tuesday
211,2020-04-07 01:12:35.496,2020-04-07 01:16:07.159,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42224,Subscriber,1989,0,April,Tuesday
286,2020-04-07 05:01:50.489,2020-04-07 05:06:37.068,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73089709786179,-74.06391263008119,42298,Subscriber,1963,2,April,Tuesday
412,2020-04-07 05:46:29.102,2020-04-07 05:53:21.932,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,42244,Subscriber,1959,1,April,Tuesday
1845,2020-04-07 06:12:54.800,2020-04-07 06:43:40.132,3196,Riverview Park,40.7443187,-74.04399090000001,3196,Riverview Park,40.7443187,-74.04399090000001,42486,Customer,1989,1,April,Tuesday
206,2020-04-07 06:19:32.342,2020-04-07 06:22:58.768,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42251,Subscriber,1992,1,April,Tuesday
944,2020-04-07 06:20:46.364,2020-04-07 06:36:30.851,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42296,Customer,1969,0,April,Tuesday
219,2020-04-07 06:29:12.556,2020-04-07 06:32:51.613,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42188,Subscriber,1967,1,April,Tuesday
74,2020-04-07 06:31:40.406,2020-04-07 06:32:54.853,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42366,Subscriber,1993,1,April,Tuesday
266,2020-04-07 06:39:43.115,2020-04-07 06:44:09.401,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42266,Subscriber,1988,1,April,Tuesday
979,2020-04-07 06:52:01.353,2020-04-07 07:08:20.725,3196,Riverview Park,40.7443187,-74.04399090000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42486,Customer,1989,1,April,Tuesday
325,2020-04-07 06:53:16.918,2020-04-07 06:58:42.209,3207,Oakland Ave,40.7376037,-74.05247829999999,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42152,Subscriber,1982,1,April,Tuesday
2053,2020-04-07 06:58:38.947,2020-04-07 07:32:52.402,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42301,Subscriber,1959,1,April,Tuesday
332,2020-04-07 07:09:38.183,2020-04-07 07:15:11.045,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,25963,Subscriber,1970,2,April,Tuesday
85,2020-04-07 07:11:45.982,2020-04-07 07:13:11.443,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32139,Subscriber,1986,2,April,Tuesday
1692,2020-04-07 07:12:27.046,2020-04-07 07:40:39.323,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3196,Riverview Park,40.7443187,-74.04399090000001,42486,Customer,1989,1,April,Tuesday
364,2020-04-07 07:14:03.772,2020-04-07 07:20:08.702,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42287,Subscriber,1979,1,April,Tuesday
428,2020-04-07 07:17:19.928,2020-04-07 07:24:28.658,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42244,Subscriber,1959,1,April,Tuesday
386,2020-04-07 07:18:14.110,2020-04-07 07:24:41.077,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42420,Subscriber,1964,1,April,Tuesday
401,2020-04-07 07:19:22.582,2020-04-07 07:26:03.711,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42562,Subscriber,1994,1,April,Tuesday
3276,2020-04-07 07:20:39.356,2020-04-07 08:15:16.213,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3681,Grand St,40.71517767732029,-74.03768330812454,32139,Subscriber,1986,2,April,Tuesday
808,2020-04-07 07:25:08.486,2020-04-07 07:38:36.584,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42487,Subscriber,1970,1,April,Tuesday
223,2020-04-07 07:25:31.827,2020-04-07 07:29:15.775,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,42201,Subscriber,1981,1,April,Tuesday
2695,2020-04-07 07:28:19.990,2020-04-07 08:13:15.658,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,42402,Subscriber,1981,1,April,Tuesday
846,2020-04-07 07:35:52.674,2020-04-07 07:49:59.380,3213,Van Vorst Park,40.71848892,-74.047726625,3207,Oakland Ave,40.7376037,-74.05247829999999,42391,Subscriber,1989,1,April,Tuesday
2057,2020-04-07 07:48:42.856,2020-04-07 08:23:00.050,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42150,Customer,1986,2,April,Tuesday
437,2020-04-07 07:51:31.666,2020-04-07 07:58:49.420,3195,Sip Ave,40.73089709786179,-74.06391263008119,3280,Astor Place,40.71928220070703,-74.07126188278198,41498,Subscriber,1960,1,April,Tuesday
35244,2020-04-07 07:52:34.091,2020-04-07 17:39:58.542,3191,Union St,40.71821129999999,-74.08363940000001,3191,Union St,40.71821129999999,-74.08363940000001,42570,Customer,1969,0,April,Tuesday
1374,2020-04-07 08:04:14.219,2020-04-07 08:27:08.748,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42160,Subscriber,1984,1,April,Tuesday
658,2020-04-07 08:18:38.000,2020-04-07 08:29:36.274,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42354,Subscriber,1972,1,April,Tuesday
389,2020-04-07 08:18:50.763,2020-04-07 08:25:19.983,3681,Grand St,40.71517767732029,-74.03768330812454,3187,Warren St,40.721123600000006,-74.03805095,32139,Subscriber,1986,2,April,Tuesday
694,2020-04-07 08:22:16.834,2020-04-07 08:33:51.212,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42562,Subscriber,1994,1,April,Tuesday
129,2020-04-07 08:25:46.687,2020-04-07 08:27:56.108,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,18545,Subscriber,1981,1,April,Tuesday
1008,2020-04-07 08:33:57.909,2020-04-07 08:50:45.961,3187,Warren St,40.721123600000006,-74.03805095,3187,Warren St,40.721123600000006,-74.03805095,42409,Subscriber,1991,2,April,Tuesday
215,2020-04-07 08:36:49.330,2020-04-07 08:40:25.185,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3483,Montgomery St,40.71942,-74.05099,42113,Subscriber,1987,1,April,Tuesday
290,2020-04-07 08:39:04.297,2020-04-07 08:43:54.457,3211,Newark Ave,40.72152515,-74.046304543,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42505,Subscriber,1967,2,April,Tuesday
718,2020-04-07 08:39:28.934,2020-04-07 08:51:27.530,3195,Sip Ave,40.73089709786179,-74.06391263008119,3195,Sip Ave,40.73089709786179,-74.06391263008119,42145,Subscriber,1969,1,April,Tuesday
377,2020-04-07 08:48:37.508,2020-04-07 08:54:55.340,3639,Harborside,40.71925170000001,-74.034234,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42580,Subscriber,1969,1,April,Tuesday
112,2020-04-07 09:02:53.205,2020-04-07 09:04:45.456,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42466,Subscriber,1977,1,April,Tuesday
1678,2020-04-07 09:03:46.224,2020-04-07 09:31:44.468,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42223,Subscriber,1987,1,April,Tuesday
478,2020-04-07 09:04:58.765,2020-04-07 09:12:57.027,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42479,Subscriber,1969,1,April,Tuesday
646,2020-04-07 09:15:59.370,2020-04-07 09:26:45.826,3209,Brunswick St,40.7241765,-74.05065640000001,3268,Lafayette Park,40.71346382669195,-74.06285852193831,42545,Customer,1969,0,April,Tuesday
290,2020-04-07 09:15:59.966,2020-04-07 09:20:50.873,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,42298,Subscriber,1983,1,April,Tuesday
453,2020-04-07 09:20:00.746,2020-04-07 09:27:34.347,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.717732500000004,-74.04384499999999,42562,Customer,1984,1,April,Tuesday
536,2020-04-07 09:20:21.677,2020-04-07 09:29:18.633,3195,Sip Ave,40.73089709786179,-74.06391263008119,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42362,Subscriber,2001,2,April,Tuesday
